NN_N100_3_0001Freq_Towd,NN_N100_3_0001AmpV_Towd,NN_N100_3_0001Phase_Towd,NN_N100_3_0003Freq_Towd,NN_N100_3_0003AmpV_Towd,NN_N100_3_0003Phase_Towd,NN_N100_3_0005Freq_Towd,NN_N100_3_0005AmpV_Towd,NN_N100_3_0005Phase_Towd,NN_N100_3_0007Freq_Towd,NN_N100_3_0007AmpV_Towd,NN_N100_3_0007Phase_Towd,NN_N100_3_0009Freq_Towd,NN_N100_3_0009AmpV_Towd,NN_N100_3_0009Phase_Towd,NN_N100_3_0011Freq_Towd,NN_N100_3_0011AmpV_Towd,NN_N100_3_0011Phase_Towd,NN_N100_3_0013Freq_Towd,NN_N100_3_0013AmpV_Towd,NN_N100_3_0013Phase_Towd,NN_N100_3_0015Freq_Towd,NN_N100_3_0015AmpV_Towd,NN_N100_3_0015Phase_Towd,NN_N100_3_0017Freq_Towd,NN_N100_3_0017AmpV_Towd,NN_N100_3_0017Phase_Towd,NN_N100_3_0019Freq_Towd,NN_N100_3_0019AmpV_Towd,NN_N100_3_0019Phase_Towd,NN_N100_3_0021Freq_Towd,NN_N100_3_0021AmpV_Towd,NN_N100_3_0021Phase_Towd,NN_N100_3_0023Freq_Towd,NN_N100_3_0023AmpV_Towd,NN_N100_3_0023Phase_Towd,NN_N100_3_0025Freq_Towd,NN_N100_3_0025AmpV_Towd,NN_N100_3_0025Phase_Towd,NN_N100_3_0027Freq_Towd,NN_N100_3_0027AmpV_Towd,NN_N100_3_0027Phase_Towd,NN_N100_3_0029Freq_Towd,NN_N100_3_0029AmpV_Towd,NN_N100_3_0029Phase_Towd,NN_N100_3_0031Freq_Towd,NN_N100_3_0031AmpV_Towd,NN_N100_3_0031Phase_Towd,NN_N100_3_0033Freq_Towd,NN_N100_3_0033AmpV_Towd,NN_N100_3_0033Phase_Towd
435597,0.000690222,29.0272,435597,0.000728369,31.9322,435597,0.000576973,32.8429,435597,0.000704527,34.182,435597,0.000681877,37.3013,435597,0.000652075,29.7772,435597,0.000628233,38.6364,435597,0.000756979,25.331,435597,0.000474453,27.3609,435597,0.000566244,33.8938,435597,0.000654459,24.7578,435597,0.000705719,32.2261,435597,0.000591278,31.9682,435597,0.000630617,32.9473,435597,0.000628233,36.8807,435597,0.000575781,41.248,435597,0.000729561,30.0676
435797,0.00054121,17.491,435797,0.000606775,36.0286,435797,0.000636578,39.1042,435797,0.000555515,29.3355,435797,0.000579357,30.4935,435797,0.000537634,23.3356,435797,0.000655651,23.5033,435797,0.000606775,35.6248,435797,0.00063777,30.1896,435797,0.000625849,23.5033,435797,0.000642538,36.8176,435797,0.000631809,36.1487,435797,0.000671148,35.8083,435797,0.000669956,28.9164,435797,0.000686646,30.3329,435797,0.00071764,30.9006,435797,0.000730753,26.7116
435997,0.000644922,42.6906,435997,0.000584126,30.6775,435997,0.000644922,25.5885,435997,0.000705719,33.2184,435997,0.000711679,36.4624,435997,0.000668764,29.6505,435997,0.00064373,41.2731,435997,0.00064373,39.8559,435997,0.000662804,38.7671,435997,0.000599623,27.9119,435997,0.000640154,39.4489,435997,0.000619888,29.9411,435997,0.000576973,35.463,435997,0.000616312,33.1118,435997,0.00062108,40.9774,435997,0.00059247,34.3967,435997,0.000602007,23.1717
436198,0.000580549,33.0754,436198,0.000653267,34.1315,436198,0.000600815,41.3207,436198,0.000587702,30.9588,436198,0.000674725,25.8148,436198,0.0007236,37.3531,436198,0.000599623,28.2204,436198,0.000609159,28.245,436198,0.000612736,43.1966,436198,0.000648499,32.8225,436198,0.00062108,31.4704,436198,0.000609159,33.2297,436198,0.000665188,40.3,436198,0.000584126,23.3864,436198,0.00062108,27.1782,436198,0.000680685,32.3076,436198,0.000684261,30.4337
436398,0.000660419,29.1353,436398,0.000668764,32.5939,436398,0.000677109,27.714,436398,0.000642538,33.2563,436398,0.000673532,33.7268,436398,0.000624657,26.8308,436398,0.000574589,33.7927,436398,0.000618696,40.8835,436398,0.000638962,28.9811,436398,0.000638962,26.5381,436398,0.000631809,26.5375,436398,0.000662804,28.5242,436398,0.00061512,32.3121,436398,0.000574589,32.0794,436398,0.000588894,36.9946,436398,0.000728369,35.7249,436398,0.000638962,23.2298
436598,0.000627041,27.5147,436598,0.000604391,30.5913,436598,0.00064373,27.6311,436598,0.000648499,29.6988,436598,0.000654459,34.4483,436598,0.000565052,30.0024,436598,0.000634193,31.996,436598,0.000652075,37.0902,436598,0.000654459,40.8915,436598,0.000579357,30.3918,436598,0.00071764,29.0201,436598,0.000634193,27.0204,436598,0.000572205,36.2365,436598,0.000609159,26.888,436598,0.000646114,30.328,436598,0.000669956,39.4786,436598,0.000630617,41.3454
436799,0.000578165,31.7285,436799,0.000613928,26.5859,436799,0.000585318,38.4148,436799,0.000531673,34.8285,436799,0.00053525,40.1537,436799,0.000679493,28.9286,436799,0.000669956,37.7355,436799,0.000559092,35.7569,436799,0.000599623,29.3952,436799,0.000693798,30.9986,436799,0.000611544,29.7911,436799,0.0005126,33.69,436799,0.000538826,29.5411,436799,0.000529289,36.3635,436799,0.000575781,31.5269,436799,0.000591278,28.9164,436799,0.000567436,36.7584
436999,0.000636578,28.8451,436999,0.00068903,30.1829,436999,0.000506639,33.5402,436999,0.000702143,34.0499,436999,0.000609159,37.4156,436999,0.000658035,25.7024,436999,0.000612736,29.8325,436999,0.000519753,26.9987,436999,0.000575781,38.226,436999,0.000679493,34.1992,436999,0.000600815,41.8839,436999,0.000600815,30.8623,436999,0.000501871,42.8961,436999,0.000604391,45.7157,436999,0.000641346,25.3916,436999,0.000656843,29.803,436999,0.000680685,27.8923
437199,0.000506639,22.0473,437199,0.000661612,38.013,437199,0.000553131,36.0163,437199,0.000633001,28.4238,437199,0.00059247,40.2984,437199,0.00062108,29.7908,437199,0.000646114,37.2396,437199,0.000630617,41.4974,437199,0.000617504,26.7349,437199,0.000646114,31.9968,437199,0.000652075,28.8404,437199,0.000548363,36.1345,437199,0.000635386,44.3203,437199,0.000623465,35.4839,437199,0.000659227,29.6487,437199,0.000635386,32.6559,437199,0.000635386,27.3082
437400,0.000553131,24.1462,437400,0.000633001,25.6653,437400,0.000635386,37.8016,437400,0.000591278,34.9428,437400,0.00063777,28.6052,437400,0.000611544,25.9847,437400,0.000636578,25.2382,437400,0.000625849,33.6362,437400,0.000530481,28.4335,437400,0.000607967,33.8513,437400,0.000529289,38.8274,437400,0.000612736,26.3357,437400,0.000554323,36.0435,437400,0.000686646,37.4966,437400,0.000567436,34.5262,437400,0.000593662,38.9198,437400,0.000647306,36.2085
437600,0.000550747,18.8828,437600,0.000555515,28.0198,437600,0.000618696,35.6494,437600,0.000580549,37.9561,437600,0.000673532,35.0443,437600,0.000677109,34.3687,437600,0.000506639,24.7115,437600,0.000649691,31.6847,437600,0.000658035,45.657,437600,0.000678301,33.9498,437600,0.000597239,30.7832,437600,0.000588894,32.7301,437600,0.000588894,36.3249,437600,0.000629425,37.7439,437600,0.000553131,35.058,437600,0.000655651,35.0533,437600,0.000649691,29.9339
437800,0.000561476,39.3487,437800,0.00056386,22.5634,437800,0.000573397,33.628,437800,0.000516176,36.876,437800,0.000703335,35.8983,437800,0.000550747,35.6159,437800,0.000646114,36.8602,437800,0.000708103,29.7892,437800,0.000683069,37.0416,437800,0.000554323,31.3367,437800,0.000557899,37.0488,437800,0.000561476,45.8535,437800,0.000685453,31.9043,437800,0.00068903,28.8535,437800,0.000553131,23.2016,437800,0.00056982,27.2307,437800,0.000619888,46.7789
438001,0.00064373,20.5684,438001,0.000618696,25.893,438001,0.00058651,33.1143,438001,0.000516176,40.0648,438001,0.000653267,31.0345,438001,0.000550747,29.9773,438001,0.000585318,33.0167,438001,0.000668764,37.0852,438001,0.000607967,33.3849,438001,0.000575781,26.9048,438001,0.000715256,38.4796,438001,0.000498295,37.857,438001,0.000581741,33.1097,438001,0.000680685,32.6153,438001,0.000578165,26.3743,438001,0.000522137,32.8582,438001,0.000610352,24.6772
438201,0.000587702,33.9839,438201,0.000562668,29.6868,438201,0.000603199,40.5359,438201,0.000700951,34.3745,438201,0.000526905,32.5078,438201,0.000523329,20.3593,438201,0.000579357,29.704,438201,0.000468493,35.6234,438201,0.000661612,38.0939,438201,0.000605583,34.0699,438201,0.000575781,39.0567,438201,0.000622272,29.6407,438201,0.000562668,26.2055,438201,0.000629425,31.5011,438201,0.000685453,26.854,438201,0.000607967,26.7369,438201,0.000630617,31.6859
438401,0.000559092,30.0961,438401,0.000591278,25.24,438401,0.000600815,34.2935,438401,0.000611544,30.6921,438401,0.000576973,35.8192,438401,0.000574589,33.8913,438401,0.000596046,34.2976,438401,0.000629425,29.1167,438401,0.000602007,35.4543,438401,0.000567436,31.3284,438401,0.000640154,29.168,438401,0.000514984,42.6682,438401,0.000585318,30.7781,438401,0.000473261,32.2095,438401,0.000624657,34.876,438401,0.000662804,26.4934,438401,0.000516176,24.9819
438602,0.000537634,29.9976,438602,0.000594854,23.1865,438602,0.000571012,34.0584,438602,0.000560284,33.5917,438602,0.000580549,32.1289,438602,0.000557899,32.948,438602,0.00054121,32.7112,438602,0.000623465,40.0661,438602,0.000590086,34.0153,438602,0.00053525,24.6977,438602,0.000547171,32.5173,438602,0.00056386,37.8942,438602,0.000650883,31.4851,438602,0.000624657,37.3601,438602,0.000678301,35.6194,438602,0.000548363,41.6699,438602,0.00056386,27.9427
438802,0.000537634,31.4111,438802,0.000573397,35.4071,438802,0.000617504,37.0347,438802,0.000669956,31.0161,438802,0.000590086,32.765,438802,0.000654459,26.7264,438802,0.000572205,31.2444,438802,0.000678301,24.0521,438802,0.000603199,25.4691,438802,0.000540018,32.8174,438802,0.00053525,44.1035,438802,0.000540018,34.4605,438802,0.000610352,34.0051,438802,0.000613928,33.7268,438802,0.00067234,28.0876,438802,0.000661612,30.0077,438802,0.00062108,31.6577
439002,0.000739098,28.573,439002,0.000634193,25.0888,439002,0.000553131,32.7349,439002,0.000627041,23.1155,439002,0.000741482,33.6503,439002,0.000551939,34.24,439002,0.000624657,40.7746,439002,0.000603199,32.3171,439002,0.000628233,38.8731,439002,0.000609159,39.6436,439002,0.000584126,42.3725,439002,0.000605583,37.5993,439002,0.000627041,29.8583,439002,0.000531673,39.7635,439002,0.000590086,35.0089,439002,0.000650883,34.9164,439002,0.000580549,31.6433
439203,0.000578165,33.7922,439203,0.000598431,38.4032,439203,0.000677109,32.1911,439203,0.000724792,36.6207,439203,0.000603199,28.0062,439203,0.000590086,27.9358,439203,0.00048995,32.4544,439203,0.000597239,40.091,439203,0.000636578,34.6771,439203,0.000525713,33.9429,439203,0.000504255,41.4819,439203,0.000590086,32.6053,439203,0.000674725,33.9512,439203,0.000550747,27.8076,439203,0.000691414,30.0837,439203,0.000618696,31.0934,439203,0.000619888,29.9411
439403,0.000538826,34.2522,439403,0.000584126,35.3426,439403,0.000534058,30.8889,439403,0.000495911,31.0931,439403,0.000580549,38.7967,439403,0.000548363,33.6234,439403,0.000641346,32.5485,439403,0.00059247,22.2902,439403,0.000609159,39.1577,439403,0.000574589,36.784,439403,0.000675917,42.8733,439403,0.000611544,40.9948,439403,0.000675917,26.2684,439403,0.000704527,47.247,439403,0.000553131,50.5643,439403,0.000611544,28.7376,439403,0.000572205,32.2059
439603,0.000584126,21.4911,439603,0.000649691,37.3631,439603,0.000662804,37.3121,439603,0.000574589,30.6926,439603,0.000585318,37.4365,439603,0.000635386,39.5552,439603,0.000628233,31.3157,439603,0.000638962,41.3935,439603,0.000466108,32.1037,439603,0.000587702,32.2139,439603,0.000659227,26.4,439603,0.000667572,39.5941,439603,0.00071764,25.9881,439603,0.000511408,35.7583,439603,0.000575781,30.5716,439603,0.000652075,25.2712,439603,0.000649691,42.1954
439804,0.000513792,36.6644,439804,0.000556707,25.4842,439804,0.000523329,26.0015,439804,0.000537634,25.446,439804,0.000594854,32.1388,439804,0.000587702,28.305,439804,0.000708103,37.7868,439804,0.000547171,36.2809,439804,0.000602007,32.8468,439804,0.000588894,41.4099,439804,0.00059247,32.7373,439804,0.000609159,29.1504,439804,0.000486374,28.6619,439804,0.000662804,43.2594,439804,0.000562668,27.0207,439804,0.000566244,27.3964,439804,0.000656843,27.3326
440004,0.000543594,24.7254,440004,0.000661612,29.4566,440004,0.000536442,38.172,440004,0.000630617,41.6493,440004,0.000590086,36.6718,440004,0.000537634,36.4982,440004,0.000504255,39.7599,440004,0.000566244,25.3956,440004,0.000580549,44.0898,440004,0.000525713,35.633,440004,0.000571012,30.7117,440004,0.000693798,37.1572,440004,0.000594854,33.9492,440004,0.000590086,24.9739,440004,0.000479221,40.3911,440004,0.000602007,31.1154,440004,0.000644922,37.4513
440204,0.000499487,26.7089,440204,0.000591278,26.4305,440204,0.000661612,33.6697,440204,0.000559092,31.2916,440204,0.00059247,34.3017,440204,0.000581741,38.3043,440204,0.000602007,30.8042,440204,0.000622272,26.5859,440204,0.00058651,33.1143,440204,0.000591278,33.1818,440204,0.000648499,28.9005,440204,0.000497103,21.6423,440204,0.000423193,36.71,440204,0.000574589,25.5713,440204,0.000575781,34.4167,440204,0.000571012,19.3213,440204,0.000625849,47.298
440404,0.00056982,19.2476,440404,0.000633001,31.6645,440404,0.000575781,36.2178,440404,0.000597239,42.7524,440404,0.00061512,30.1219,440404,0.000627041,37.0108,440404,0.000584126,32.2394,440404,0.000650883,28.7484,440404,0.000574589,47.5067,440404,0.000509024,34.0975,440404,0.000524521,32.1382,440404,0.000559092,26.3118,440404,0.000499487,37.881,440404,0.000588894,36.1635,440404,0.000532866,40.041,440404,0.000562668,22.7695,440404,0.000568628,46.0121
440605,0.000368357,25.0077,440605,0.000534058,22.2248,440605,0.000616312,42.6643,440605,0.00058651,37.3661,440605,0.000517368,30.8404,440605,0.000687838,30.5045,440605,0.000571012,28.6203,440605,0.000491142,32.071,440605,0.00056982,28.3612,440605,0.000488758,27.2114,440605,0.000631809,37.2253,440605,0.000665188,40.012,440605,0.000593662,28.3911,440605,0.00064373,40.3013,440605,0.000534058,33.162,440605,0.000630617,43.8582,440605,0.000658035,29.6611
440805,0.000581741,34.9607,440805,0.000505447,35.854,440805,0.000581741,40.1278,440805,0.000486374,35.3609,440805,0.000606775,42.6254,440805,0.000755787,24.0712,440805,0.000447035,35.2897,440805,0.000625849,20.5948,440805,0.000648499,33.523,440805,0.000544786,33.6226,440805,0.000619888,25.4504,440805,0.000500679,35.8722,440805,0.000633001,41.2843,440805,0.00056982,29.7028,440805,0.000522137,31.0435,440805,0.000531673,35.0068,440805,0.000554323,33.2153
441005,0.000555515,19.3869,441005,0.000571012,37.3308,441005,0.000665188,33.301,441005,0.00063777,34.6164,441005,0.000495911,30.4785,441005,0.000559092,33.8284,441005,0.000557899,38.7062,441005,0.00056386,35.1661,441005,0.00054121,37.9818,441005,0.000516176,41.9331,441005,0.000597239,42.3478,441005,0.000633001,31.6645,441005,0.000506639,35.6665,441005,0.000562668,36.6124,441005,0.000492334,35.1866,441005,0.000644922,29.4352,441005,0.000472069,20.6113
441206,0.000517368,32.6292,441206,0.000633001,29.8308,441206,0.000604391,34.3825,441206,0.000413656,30.2068,441206,0.000532866,37.5138,441206,0.00056982,33.5276,441206,0.00054121,25.908,441206,0.000503063,31.8834,441206,0.000633001,35.31,441206,0.000504255,26.7076,441206,0.000681877,36.3037,441206,0.000551939,32.4223,441206,0.000702143,32.0828,441206,0.000548363,36.1344,441206,0.00054121,34.7392,441206,0.000653267,34.4213,441206,0.000679493,32.5308
441406,0.000511408,26.8252,441406,0.000575781,30.307,441406,0.000606775,38.4947,441406,0.000693798,41.3325,441406,0.000658035,39.1548,441406,0.000529289,38.0061,441406,0.000528097,27.513,441406,0.00061512,26.1876,441406,0.000566244,32.8587,441406,0.00058651,33.7591,441406,0.000618696,36.0454,441406,0.000587702,34.4971,441406,0.000514984,40.6215,441406,0.000556707,36.4127,441406,0.000610352,33.2009,441406,0.000510216,31.0215,441406,0.000625849,35.9897
441606,0.000594854,39.9021,441606,0.000519753,27.2934,441606,0.000493526,22.9828,441606,0.000500679,34.8169,441606,0.000523329,47.3822,441606,0.000537634,39.9908,441606,0.000556707,36.2679,441606,0.000494719,27.3276,441606,0.000616312,32.0064,441606,0.000550747,40.381,441606,0.000509024,31.7575,441606,0.000509024,35.8059,441606,0.000532866,30.2068,441606,0.000551939,29.1933,441606,0.000663996,37.5369,441606,0.000627041,36.0776,441606,0.000619888,31.1309
441807,0.000469685,34.8139,441807,0.000514984,31.7041,441807,0.000575781,24.9367,441807,0.000497103,40.25,441807,0.000690222,29.0272,441807,0.000534058,27.5038,441807,0.000559092,30.58,441807,0.0005126,30.6342,441807,0.000647306,40.6215,441807,0.000640154,38.0073,441807,0.000543594,28.499,441807,0.000602007,25.9243,441807,0.00046134,28.5093,441807,0.000511408,37.3806,441807,0.00064373,32.3451,441807,0.000604391,26.8395,441807,0.000531673,22.3713
442007,0.000516176,29.7279,442007,0.000454187,32.4388,442007,0.000600815,28.4213,442007,0.000640154,40.4949,442007,0.000548363,36.5547,442007,0.000559092,25.7636,442007,0.000501871,20.0487,442007,0.00051856,38.1347,442007,0.000623465,35.3318,442007,0.000534058,35.5283,442007,0.000516176,35.3735,442007,0.000681877,41.4097,442007,0.000536442,35.558,442007,0.000528097,34.3718,442007,0.000625849,42.5423,442007,0.000659227,37.9952,442007,0.000578165,40.9274
442207,0.000617504,30.4491,442207,0.000547171,26.8653,442207,0.000572205,27.3888,442207,0.000536442,27.4405,442207,0.000588894,27.4703,442207,0.000466108,27.5044,442207,0.000550747,28.3623,442207,0.000578165,32.4536,442207,0.000526905,30.0663,442207,0.000545979,37.7738,442207,0.000520945,29.4033,442207,0.00053525,40.5114,442207,0.000526905,34.265,442207,0.000636578,37.7361,442207,0.000699759,37.5637,442207,0.000604391,37.5993,442207,0.000485182,29.8645
442408,0.000448227,24.4667,442408,0.000449419,31.9612,442408,0.000495911,34.9044,442408,0.000573397,31.1826,442408,0.000532866,32.4882,442408,0.000612736,34.8367,442408,0.000613928,26.0387,442408,0.000575781,33.1697,442408,0.000494719,38.1939,442408,0.000551939,23.9195,442408,0.000526905,36.8766,442408,0.000635386,38.8709,442408,0.00058651,25.6955,442408,0.000559092,28.6687,442408,0.00063777,32.9843,442408,0.000555515,39.1079,442408,0.000678301,29.5647
442608,0.000495911,23.8013,442608,0.00048995,40.8915,442608,0.000473261,39.5166,442608,0.000478029,40.6831,442608,0.000449419,30.8686,442608,0.000480413,34.0413,442608,0.000536442,20.7527,442608,0.000506639,32.1984,442608,0.000503063,35.6042,442608,0.000514984,36.1101,442608,0.000612736,34.0352,442608,0.000582933,29.8935,442608,0.000500679,28.3564,442608,0.000562668,31.9132,442608,0.000542402,39.059,442608,0.000642538,28.1121,442608,0.00051856,45.8317
442808,0.000578165,33.7922,442808,0.000588894,31.9554,442808,0.000561476,41.4885,442808,0.000611544,24.2316,442808,0.000553131,33.8977,442808,0.000641346,29.2091,442808,0.000488758,33.0314,442808,0.000568628,33.2269,442808,0.000455379,34.7218,442808,0.000514984,42.2069,442808,0.000554323,32.8385,442808,0.00056386,35.769,442808,0.000469685,33.3647,442808,0.000647306,40.7694,442808,0.000547171,35.283,442808,0.000555515,40.5021,442808,0.00062108,27.7691
443009,0.000646114,40.6898,443009,0.00056982,29.1083,443009,0.000576973,38.3187,443009,0.000591278,46.9487,443009,0.00043273,32.1085,443009,0.000588894,26.5859,443009,0.000551939,24.8651,443009,0.000528097,34.12,443009,0.00056386,39.6283,443009,0.000588894,38.0566,443009,0.000500679,33.4253,443009,0.000536442,35.0278,443009,0.000514984,28.9044,443009,0.000588894,35.492,443009,0.000594854,39.5074,443009,0.000598431,41.1503,443009,0.000482798,39.1266
443209,0.000543594,25.0073,443209,0.000611544,23.2753,443209,0.000543594,37.2026,443209,0.000447035,36.3857,443209,0.000553131,31.5705,443209,0.000582933,28.1617,443209,0.00043869,36.7786,443209,0.000538826,29.1958,443209,0.000567436,29.6578,443209,0.000575781,33.2344,443209,0.000618696,36.199,443209,0.000479221,29.9718,443209,0.000479221,32.4641,443209,0.000617504,36.5064,443209,0.000606775,30.5166,443209,0.00056982,32.067,443209,0.000478029,36.2187
443409,0.000673532,43.5748,443409,0.000575781,43.1666,443409,0.000443459,40.0246,443409,0.000436306,40.048,443409,0.000582933,41.543,443409,0.000561476,27.5122,443409,0.000571012,36.831,443409,0.000486374,31.119,443409,0.000513792,29.2659,443409,0.000585318,32.1774,443409,0.000514984,26.6454,443409,0.00058651,31.2778,443409,0.000549555,30.594,443409,0.000466108,18.55,443409,0.000603199,45.8747,443409,0.000619888,30.8288,443409,0.000519753,36.9546
443610,0.000528097,27.513,443610,0.000494719,24.8547,443610,0.000548363,38.9577,443610,0.000514984,38.0899,443610,0.000526905,27.9776,443610,0.000485182,41.8351,443610,0.000634193,42.7324,443610,0.000550747,23.9699,443610,0.000602007,44.2037,443610,0.000566244,40.7518,443610,0.000528097,43.9106,443610,0.000547171,31.7249,443610,0.000486374,32.5615,443610,0.00056386,38.4429,443610,0.000462532,31.4791,443610,0.000561476,43.4639,443610,0.00054121,24.2019
443810,0.000597239,34.1388,443810,0.000559092,21.9783,443810,0.000492334,41.7865,443810,0.000520945,33.6906,443810,0.000511408,45.4681,443810,0.000576973,26.8511,443810,0.000455379,43.4194,443810,0.000469685,34.9329,443810,0.000590086,26.2226,443810,0.000437498,29.6611,443810,0.000532866,35.0383,443810,0.000678301,33.9498,443810,0.000599623,31.3895,443810,0.000616312,43.6742,443810,0.000529289,33.2982,443810,0.00056982,37.403,443810,0.000613928,35.7274
444010,0.000542402,38.8828,444010,0.000550747,44.8256,444010,0.000585318,31.0786,444010,0.000612736,29.4315,444010,0.000470877,32.9635,444010,0.000554323,41.0999,444010,0.000568628,33.3617,444010,0.00043273,38.9823,444010,0.000561476,34.501,444010,0.000497103,37.5325,444010,0.000491142,43.4382,444010,0.000613928,22.9375,444010,0.000464916,35.76,444010,0.000494719,43.8365,444010,0.000548363,41.4131,444010,0.000513792,27.9584,444010,0.000492334,34.188
444211,0.000616312,30.4096,444211,0.000629425,37.8101,444211,0.000587702,30.5407,444211,0.000572205,29.8513,444211,0.000525713,30.6643,444211,0.00053525,30.0784,444211,0.000551939,34.9572,444211,0.00061512,25.0907,444211,0.000597239,35.6257,444211,0.000488758,32.4114,444211,0.000457764,28.5917,444211,0.000536442,25.616,444211,0.000444651,32.7904,444211,0.000430346,38.8835,444211,0.000525713,30.1964,444211,0.000514984,36.2947,444211,0.000532866,27.1028
